beta,gamma,rho,s_peak_height,s_auc,s_growth_rate,s_time_to_peak,s_total_rewires,s_rew_inf_ratio,s_var_degree,distance
0.4493938685334565,0.1483919686719496,0.3815651126823173,0.635,5.456999999999999,0.1990034428849493,4.0,313.6,0.9874015748031496,10.27792,2.137750686812389
0.3948778390152335,0.0226936271411963,0.6099946812595417,0.94,42.985,0.3377797037123254,5.2,698.0,1.2819148936170213,11.27336,3.529783618688316
0.1364417953005642,0.0390597904398123,0.7757553522131002,0.126,4.0360000000000005,0.1100507076168858,7.4,302.4,3.119047619047619,18.51738,5.136887809761951
0.3548749717267992,0.1421480239676276,0.357506876119335,0.654,6.1850000000000005,0.3283778685106268,5.2,336.8,0.8685015290519876,9.5242,1.3028676707598645
0.3467465920335361,0.0619360188831407,0.3788761850208378,0.821,14.623,0.2858212878780482,4.8,387.6,0.851400730816078,10.04282,1.5413407889463817
0.1276037240221333,0.1606614392950066,0.3182783171494383,0.329,4.610000000000001,0.2557456935933029,12.2,590.0,1.060790273556231,12.3642,2.204282767552836
0.0606802846804486,0.0794008328191056,0.0037725344373312,0.47,10.557999999999998,0.2501649816351666,15.8,13.2,0.0276595744680851,9.72262,2.843155916056333
0.4764250332469146,0.17434611538862,0.0332790941840746,0.671,4.9830000000000005,0.1539872614816516,3.6,21.6,0.07451564828614,9.08564,2.989601461825627
0.1910736819230871,0.1915903690311651,0.7591253002847225,0.053,0.4009999999999999,-0.4406290279892134,2.4,124.6,5.264150943396225,13.236259999999998,9.118566997541992
0.3392067857907757,0.0646753736474633,0.0051074853805642,0.818,14.314999999999998,0.2747506069578792,4.2,3.0,0.0122249388753056,8.997420000000002,2.4859997442929527
0.1524363932468543,0.1491986413769362,0.074075280336918,0.476,5.621,0.3586283788702996,7.2,114.0,0.2647058823529412,8.280420000000001,1.924079434616613
0.2957331244142648,0.0355689725098435,0.2405286208091768,0.8859999999999999,27.308,0.3193313413582884,5.0,250.8,0.5033860045146727,9.38986,2.3374777617486
0.3247159061954855,0.197149077426875,0.0338441666466804,0.562,4.07,0.2451107312127208,4.2,26.8,0.1014234875444839,9.62284,2.5028355662376005
0.4355444722402659,0.1807097854467527,0.3300626657326226,0.6229999999999999,4.603,0.1618798604637253,4.0,273.2,0.8908507223113966,9.4765,2.4538231613194585
0.191890625835101,0.1110828683997594,0.1445194964688778,0.631,7.999,0.3899265968849862,6.2,193.4,0.3708399366085578,9.44466,1.4066454442941414
0.4997872117989386,0.0983537588203509,0.3836131355089635,0.756,8.937000000000001,0.1858460087194216,4.0,309.4,0.9074074074074074,9.37674,2.2207759913472045
0.2193791863967129,0.1113545361003715,0.537673607930751,0.484,6.654999999999999,0.2557745662580696,8.2,737.2,1.3491735537190082,15.670440000000005,2.53677864095503
0.4167694697662667,0.1051622119763275,0.3970728766686524,0.746,8.219999999999999,0.2343793806337765,4.4,333.6,0.8954423592493298,10.05616,1.8180427672430888
0.4884177976208497,0.047952501742727,0.3226357814268174,0.881,19.769,0.2661194628795157,4.0,265.2,0.7457434733257663,9.17578,2.1809683928835915
0.2169774952366182,0.1191792638221568,0.5788843925221389,0.5269999999999999,6.997000000000002,0.2790236031892254,8.2,881.0,1.3510436432637574,14.08708,2.139252012957323
0.1534978897035457,0.1592545349255986,0.1933520734480257,0.42,4.755000000000001,0.3373774918615548,7.8,301.6,0.6309523809523808,8.8415,1.5839068065843789
0.2996549288019666,0.1241853488403685,0.3953990499057243,0.661,6.840999999999999,0.2871457184090727,5.0,426.2,1.0030257186081692,11.004,1.3683267830329775
0.2058287497451068,0.0992432757756565,0.4631952003300979,0.663,9.304999999999998,0.3802630053619388,8.0,717.4,1.054298642533937,11.8806,0.8856316753705094
0.3844760531120464,0.1355424096437349,0.0481505364834403,0.687,6.335000000000001,0.2327556945556095,4.0,31.0,0.1222707423580786,9.21922,2.497955804256795
0.4361054475083663,0.073317717565597,0.6051668725047125,0.778,11.706,0.2802620103131678,4.8,598.8,1.332904884318766,9.656200000000002,1.5177421593739344
0.1517295073226123,0.0484318088345473,0.6055911739184443,0.472,12.819,0.1565845484918872,14.6,914.0,1.3516949152542372,17.915399999999998,3.96661393653059
0.4580349478677252,0.0888082921249531,0.2348169210261201,0.8009999999999999,10.135,0.1957248215635361,3.8,181.6,0.6104868913857678,9.08254,2.4000313832252513
0.1459866531682523,0.1066708629562324,0.402793947778217,0.5609999999999999,8.142999999999999,0.3118158375298803,10.6,753.8,0.9786096256684492,12.669859999999998,1.4099987018604108
0.3553426779420454,0.1565331725643579,0.5143465146610627,0.575,5.4350000000000005,0.2862619880635128,5.4,545.0,1.3200000000000005,12.165960000000002,1.5817027322915822
0.1364811160725776,0.0522572807314539,0.6370809497933401,0.6639999999999999,19.048,0.1885907785380269,21.0,1627.2,1.26355421686747,18.40876,5.7060207104245295
0.3125953630939878,0.1642760156759506,0.3695264555191772,0.571,5.208,0.3333285435331521,5.4,376.2,0.9439579684763574,9.62588,1.2976181531685298
0.4997713284258367,0.1965249800049865,0.1782400427793757,0.583,4.1690000000000005,0.114017037419832,4.0,109.2,0.4596912521440823,8.67802,3.051274078675912
0.4606624723312835,0.0516325204611728,0.7040139008395769,0.8530000000000001,18.228,0.3057893028188837,5.0,753.8,1.5228604923798357,12.0747,1.944718069190799
0.2626136438515323,0.1861794153973793,0.1326872861757729,0.538,4.692,0.2994907234769046,4.8,135.2,0.3587360594795539,8.89742,2.0271035589257878
0.2482021409037196,0.091255148963995,0.6301240035953842,0.6950000000000001,10.117,0.3427867407570972,7.2,911.6,1.39568345323741,12.41916,1.6064873599198677
0.0989634432644727,0.0205897340833342,0.3352067721738885,0.876,47.594,0.2907846005829461,14.8,951.2,0.7089041095890412,12.514600000000002,4.2786611027658354
0.105100891947373,0.0881620815236707,0.7221065319761688,0.063,0.818,-0.0738365350339083,2.6,119.0,4.190476190476189,14.644099999999998,6.405598714505947
0.2843454337102326,0.0760313522978389,0.3835809809266586,0.795,12.329999999999997,0.3445102911188593,5.4,459.2,0.8440251572327043,10.12384,1.0867606830132486
0.3058301158882707,0.0324125564445843,0.4122230729541505,0.8880000000000001,30.611,0.3675482328100357,5.2,501.2,0.9369369369369368,10.451020000000002,2.303017237624328
0.0597442305347115,0.1909978138898865,0.7927591214552772,0.031,0.198,-0.1980325976700232,0.8,51.4,6.548387096774194,11.0398,8.542760530942225
0.1791261862579804,0.0213141994596336,0.5165237317936763,0.889,43.48100000000001,0.3802568035120618,10.0,988.0,1.0506186726659168,13.36164,3.758627973994876
0.1715403660118795,0.0867564227375526,0.5275296391609733,0.593,9.945,0.2589186279117773,10.8,1062.6,1.224283305227656,14.70506,2.6028174558204404
0.2383298588897162,0.1464260582790282,0.0456727945294407,0.621,5.7250000000000005,0.3138135160575118,5.0,53.0,0.1594202898550724,8.9067,2.103923876106587
0.4107506475199489,0.1073775836933596,0.4845430154979586,0.716,7.947999999999998,0.2757338919043285,4.6,468.2,1.0698324022346368,10.16284,1.4496000999775163
0.1141031019815886,0.0350042372643476,0.6747345296986881,0.062,1.7600000000000005,0.035223011114105,4.2,124.4,4.403225806451613,13.98848,5.85121814530425
0.3568114290495117,0.188770781219874,0.4000405266423925,0.4859999999999999,4.087000000000001,0.222959882214637,4.6,348.8,1.0987654320987654,10.39484,2.07137998619292
0.3559117602276608,0.1051996741414177,0.0424503472892349,0.7289999999999999,8.568000000000001,0.2768654987245197,4.0,32.8,0.0946502057613168,8.83566,2.34870608528019
0.3122993060842005,0.0228878510296763,0.2120654546821832,0.934,44.51800000000001,0.3429203743605099,5.2,211.6,0.4571734475374733,8.08754,3.8129065472815165
0.2069711796103389,0.1990913842103865,0.2086232561019892,0.4289999999999999,3.787,0.3093913877164531,6.8,256.0,0.6317016317016318,10.24348,1.697555819189636
0.1664551382891989,0.1940096818359006,0.0755387381130802,0.436,4.008000000000001,0.3328785009419712,6.6,94.2,0.2798165137614678,9.07524,2.0589716633906625
0.3771782547855143,0.1067009540465507,0.1471152614890145,0.7329999999999999,8.431,0.2582828547781388,4.0,111.2,0.3124147339699864,9.03884,2.189660259884601
0.3399149113541817,0.1778285176999556,0.3636208285120029,0.5589999999999999,4.949,0.245860230528847,4.8,341.2,0.9123434704830056,10.44764,1.7818157240466723
0.1780022594047981,0.1606111413515453,0.6160443026835428,0.1999999999999999,3.164,0.1261225784579454,9.8,803.0,2.12,17.480739999999997,4.318495191612733
0.3430891632247761,0.1044651232358111,0.6142089611679703,0.718,8.895,0.3035487000129602,5.4,701.6,1.467966573816156,11.0376,1.415796673758314
0.3683547711548621,0.1606235188362351,0.5752179548463973,0.57,5.235000000000001,0.2920994275692263,6.4,664.6,1.4456140350877196,12.316120000000002,1.582819101255494
0.1756629150133478,0.1216880886926,0.7925633502725142,0.087,0.8560000000000001,-0.0658969975139044,3.6,206.0,4.60919540229885,15.57912,6.555418893730676
0.1131965616455604,0.0430345869698748,0.4699287765828788,0.718,21.793000000000003,0.2014865830339099,17.8,1220.2,0.979108635097493,14.99864,3.9540918709314488
0.219973796732789,0.158644993675655,0.6840165809877461,0.241,3.404,0.0399038590715421,8.2,742.0,2.0705394190871367,15.846999999999998,4.293178381739716
0.4730649521039951,0.1438906369615232,0.2362559490108207,0.6679999999999999,6.037000000000001,0.1591034367250182,3.6,169.2,0.6227544910179641,9.58236,2.604839037463899
0.0663793124320956,0.1032062732145205,0.2126609722854144,0.3289999999999999,7.468999999999999,0.2354824363150728,18.0,643.0,0.756838905775076,13.6176,3.1948291682231225
0.2095034708382634,0.0855159631306545,0.2625874159936669,0.744,11.075999999999995,0.3968762533993928,6.2,356.6,0.6438172043010753,9.5192,1.0041763803555521
0.3653582856885614,0.1566508986720278,0.3870691842135709,0.6239999999999999,5.7620000000000005,0.269227366853693,4.4,359.8,0.9118589743589745,9.5812,1.649192706539555
0.1151527016323139,0.0997108302240391,0.3341654713889908,0.509,8.882,0.2916857859129895,12.2,701.4,0.825147347740668,11.5737,1.462179059008055
0.2965191523899717,0.1234824135715402,0.2641699035312566,0.643,7.051,0.3334475779383989,5.6,283.4,0.6391912908242613,9.48886,1.2954647818406306
0.1129681568969998,0.09214608894009,0.0647737752167793,0.602,9.725,0.4148036724164975,9.0,136.4,0.2225913621262458,8.845740000000001,1.5516423651578521
0.416676265136867,0.160874955972658,0.2933239025419496,0.618,4.939000000000001,0.2029122444206166,3.8,239.8,0.7977346278317152,9.23756,2.2712460614364067
0.2049100691118736,0.1040974673005518,0.2440103516117998,0.6599999999999999,8.725999999999999,0.3857701975869704,7.0,339.4,0.6606060606060608,10.37806,0.8228939615407473
0.4433319726547282,0.0755657941300317,0.0311612336477545,0.8310000000000001,12.636999999999995,0.2222181409090909,3.6,19.2,0.062575210589651,8.997720000000001,2.699543148034052
0.2529837209242295,0.1183528888604454,0.666081153080933,0.591,7.659999999999999,0.2767947341804063,9.0,989.0,1.55668358714044,13.9808,2.305912766343278
0.3515151151181603,0.1680177183149721,0.2408418635276247,0.637,4.956,0.2030760840894031,4.2,193.2,0.5306122448979591,8.450880000000002,2.359847785518007
0.097140077218803,0.1766784706570535,0.40093555386067,0.091,2.115,0.060353066857378,10.2,480.0,2.065934065934066,16.12236,4.5325680488701785
0.3097666501156979,0.063743260203301,0.2175741610060274,0.8099999999999999,14.596999999999998,0.2936814613577038,4.6,212.0,0.5271604938271606,9.35002,1.8173643925612493
0.2523516049893471,0.16312405431442,0.1306503153635407,0.569,5.276000000000001,0.2833076529422931,5.2,128.2,0.3497363796133568,8.53492,2.041327774265662
0.1763682003791137,0.0226462440852435,0.4376216324158884,0.898,39.48700000000001,0.4097370610198453,8.8,785.6,0.9175946547884188,11.08434,3.0554178586113054
0.2731836257942356,0.1377854304695742,0.6318777091088169,0.5239999999999999,6.1370000000000005,0.3191877419616596,9.0,919.0,1.5114503816793896,13.194760000000002,1.9706823606885715
0.1306803521826287,0.0873962053304935,0.4681861524611581,0.5439999999999999,11.017999999999995,0.1984187916694467,16.8,1059.2,0.9871323529411766,15.10882,3.4820360919489266
0.4518731701046148,0.1987687037785902,0.3687713269148122,0.569,4.258,0.1848239743975582,4.0,288.8,0.9718804920913884,10.02074,2.315753306349397
0.2741472743023382,0.1832141431975835,0.3062916440584333,0.5229999999999999,4.287,0.28015470702114,5.4,320.8,0.7762906309751436,9.945,1.631044549758979
0.4626804416753613,0.0555586070727752,0.3831902706652018,0.857,16.264,0.2545751537659683,4.4,321.0,0.8144690781796966,9.30906,1.9494717026211128
0.2228424455069701,0.0211682816801277,0.211669672627457,0.8949999999999999,45.483999999999995,0.4155390737855177,6.4,278.4,0.4916201117318436,8.79362,3.692867910662403
0.2878565045124535,0.1172221165597833,0.5529974887834634,0.6319999999999999,7.335000000000001,0.3337575199957175,6.6,708.2,1.2768987341772156,11.51764,1.1408891447871394
0.3135081644955442,0.0210428385800721,0.2128726645041664,0.939,45.629999999999995,0.3275678948297213,5.4,221.8,0.443024494142705,8.5386,3.873810231602904
0.208555049969155,0.1282603802695791,0.2758905591716512,0.589,6.871,0.4049550153877496,7.4,387.4,0.7283531409168081,9.44284,0.897977718718521
0.0802923912948128,0.0872761954204021,0.7759899948527155,0.049,0.7690000000000001,-0.0402756674314983,2.4,115.0,5.836734693877551,12.84866,7.2042405458023
0.290768552627579,0.0716895948235293,0.0666171839293104,0.79,13.111999999999998,0.2761448588983081,4.8,63.4,0.1632911392405063,9.42182,2.1725975749143283
0.0610949232017326,0.1332026960710889,0.1835063984722779,0.163,4.596,0.0683958534583893,23.2,461.6,0.8773006134969326,11.94606,4.974156217420928
0.2599552271731224,0.022318073278559,0.4720577600826764,0.899,42.147000000000006,0.4224754169770218,6.8,654.2,0.993325917686318,11.73464,3.30351340769618
0.4642588738062486,0.1005118685811367,0.1347300201533993,0.757,8.64,0.2081221814851523,3.8,96.0,0.3223249669749009,8.867560000000001,2.4940602954707534
0.0706305585797542,0.0776590108207342,0.3321904295974919,0.258,7.557999999999998,0.1823524255348697,21.2,835.2,0.9031007751937984,18.2052,4.928622261410153
0.1617350704035352,0.186845688988033,0.6024204010685795,0.078,0.908,0.0153860663825131,4.8,270.4,3.435897435897436,16.291980000000002,5.532501583718678
0.4718220888045301,0.1165741211693369,0.6768683683308716,0.7010000000000001,7.297999999999999,0.2528829593221609,4.8,677.6,1.5891583452211129,13.16082,2.0501154657793768
0.2513911564243059,0.1033165961981563,0.1108968693014159,0.724,8.785,0.3170533930514608,5.0,122.2,0.3052486187845304,8.273859999999999,1.936344810198728
0.2918435217138114,0.1143565719637841,0.2538353316880412,0.6759999999999999,7.334999999999999,0.3439166234755596,5.2,262.0,0.646449704142012,9.18394,1.3984998484655171
0.440507842502039,0.1322058126886842,0.2086658357596181,0.7100000000000001,6.236,0.1648747115881362,4.0,165.4,0.5169014084507042,9.20822,2.5609955216014018
0.3529742071442454,0.0764638552175023,0.1086563077169988,0.804,11.720999999999998,0.2719868487286762,4.2,95.8,0.2860696517412935,9.400060000000002,2.17100373016994
0.3790759836592747,0.1834734822754148,0.1872817880364826,0.538,4.0489999999999995,0.2068100285212312,4.2,145.6,0.533457249070632,9.01716,2.438267200634618
0.3453212397372948,0.116314614170531,0.4866796450600781,0.662,7.756,0.3061936057860478,5.6,524.6,1.148036253776435,10.446560000000002,1.1125465740489937
0.1925573778462097,0.1074868684791557,0.3530570345886619,0.6079999999999999,8.107,0.361115484733029,7.6,547.4,0.8848684210526316,10.9729,0.5608020062479873
0.3273578053454175,0.1447039257871329,0.511179016660212,0.603,6.212,0.2960411360260336,5.4,533.8,1.17910447761194,10.872020000000004,1.292304656238927
0.2422025446022605,0.1004114686890314,0.6971720316643482,0.584,9.261,0.2827425507420187,9.4,1188.2,1.5924657534246576,16.037039999999998,3.1559751148380215
0.0923316195044868,0.0868569184232038,0.0564501164414575,0.5810000000000001,10.904,0.3636765180192566,10.4,133.8,0.1876075731497418,8.884319999999999,1.5901533076083245
0.1744432044163016,0.091269502927427,0.2562879270976687,0.618,9.506999999999998,0.3802863690685339,7.8,424.2,0.6715210355987056,10.62622,0.525900218613746
0.4558452601341023,0.0279118534551893,0.064782524168037,0.9270000000000002,35.024,0.277679139332551,4.0,47.4,0.1402373247033441,9.71668,3.395672280972029
0.3793157125179583,0.1901690665315407,0.3216983115097062,0.602,4.26,0.1744887407115212,4.0,275.6,0.8571428571428572,9.01778,2.4143031799889227
0.3138950296004,0.1896239102279895,0.5234058715146764,0.441,4.311,0.2527087292755117,6.8,585.2,1.3514739229024944,11.197239999999995,1.7779791242069747
0.1509642572390342,0.1516835150508434,0.7066025593848617,0.077,0.787,-0.0121809015559992,3.6,219.6,4.532467532467532,16.935,6.434125595149042
0.1871185381232427,0.1133410693571403,0.4898646285085571,0.5670000000000001,8.165,0.2602524896535884,10.0,858.4,1.2028218694885362,14.18774,2.121695614417019
0.360210278893448,0.1310055819693797,0.6457342279400335,0.61,6.671000000000001,0.3242053978667885,6.2,778.0,1.5360655737704918,12.438579999999998,1.6087654412060337
0.4993586323643641,0.0333644094695388,0.600993404598971,0.911,29.242,0.2824560500841816,4.2,542.8,1.194291986827662,11.37362,2.535997178412644
0.4020843179270938,0.1928961441334763,0.1377851711965154,0.608,4.317,0.17224469104185,3.8,110.4,0.3799342105263158,8.785140000000002,2.7086976661744933
0.1399739011086625,0.1157763071931163,0.0620103112720858,0.583,7.787000000000001,0.4019631541632606,7.4,99.4,0.1886792452830188,9.1785,1.6778511551558628
0.1296703274613831,0.1138060127463126,0.066947341842301,0.58,7.921000000000001,0.3867611337962152,8.2,118.0,0.1982758620689655,9.36192,1.5681381078921475
0.3381694264853378,0.146546767900124,0.5052537574444406,0.587,6.340999999999999,0.2853322759950764,5.2,564.8,1.3117546848381605,12.062919999999998,1.55301423143334
0.4487165569636856,0.1694798088007741,0.6081813779028541,0.5670000000000001,4.963,0.22032443897122,5.0,554.4,1.4691358024691357,11.01936,1.9366143264713822
0.4079318566592945,0.0766389387997612,0.0925047944946556,0.835,12.270999999999995,0.2712786941322922,4.0,73.2,0.1868263473053892,8.491620000000001,2.3823140455396694
0.408177965451971,0.1890416904899159,0.0907457126773759,0.594,4.337999999999999,0.1319014613832791,3.8,64.2,0.2508417508417508,8.534220000000001,3.0558934545134915
0.1302776791183438,0.0909039044908055,0.4178367573905088,0.546,9.873,0.2487286180151601,12.0,923.6,1.0915750915750917,12.78978,2.095701810505303
0.205001950720772,0.1271396623736596,0.17395169408928,0.596,6.566,0.4085599236237566,6.4,215.8,0.5016778523489933,9.34742,1.3965212685506037
0.1673362200945748,0.1869886893464876,0.2062100467219968,0.411,4.449,0.3387227115754812,6.8,294.0,0.6763990267639902,9.18344,1.6423069478877652
0.4470689736962587,0.067155378685193,0.2326095253018688,0.8300000000000001,14.524999999999997,0.2409052580396343,4.0,187.4,0.5277108433734939,9.302,2.1815290510317786
0.2812419014430629,0.1321046981301517,0.7053006469700037,0.478,5.968999999999999,0.2331767132581018,9.4,1047.6,1.6025104602510458,15.63728,3.066891941190482
0.3417645733233981,0.0337106951033165,0.2702027061573789,0.913,28.477000000000004,0.3479426524154187,5.0,267.4,0.5366922234392114,10.1624,2.3808456338102473
0.4250267491040536,0.1423391883696731,0.0114134352275963,0.68,5.6160000000000005,0.1528607065578596,3.6,9.6,0.038235294117647,9.93072,2.9815568808132844
0.1110593503906954,0.1062744169375705,0.209836496989559,0.529,8.488999999999999,0.2986323199677799,11.8,473.8,0.5897920604914934,10.02896,1.2071287556250168
0.1105156889203413,0.1154476751462766,0.4048232261337358,0.33,7.403,0.1600354443401939,18.8,1006.8,1.1,16.23018,4.297605222122797
0.3830395512788334,0.0326965237864178,0.4469302521763826,0.903,29.051,0.2970248288964247,4.6,440.6,0.9557032115171648,9.5248,2.407328213186382
0.4236888247572236,0.037250105975777,0.395992267388052,0.905,25.9,0.2644426971548024,4.0,345.4,0.8220994475138123,9.79298,2.4115523918090096
0.2055627866694437,0.1318624810389727,0.3374715085655231,0.565,6.747,0.3403007377991824,6.8,474.4,0.945132743362832,10.09764,0.8801207222710448
0.3989458559876121,0.1946940253026259,0.4962714057608119,0.538,4.284000000000001,0.1863028319913055,4.2,452.8,1.3178438661710037,10.830659999999998,2.2508983641130196
0.2264740801324767,0.1902389566160373,0.3731949462321521,0.442,4.21,0.2847450551198865,6.2,454.4,1.0565610859728507,11.242720000000002,1.6197010810756576
0.3767399140334301,0.162620364724278,0.0096117460893402,0.658,5.329,0.172657195924597,3.8,4.0,0.0182370820668693,8.67742,2.93419904138099
0.1176498216760892,0.1227303378016916,0.4103076963804087,0.36,7.123,0.1783814334195012,17.8,975.0,1.1,15.38562,3.862605743412914
0.2584558748042731,0.1156179889169574,0.2644962731881884,0.6950000000000001,8.068999999999999,0.3332868485561611,5.4,299.0,0.6503597122302158,9.86324,1.24800604159364
0.190569459092338,0.1646196408078105,0.1751343844045533,0.482,4.793000000000001,0.365351539901681,6.8,229.8,0.5414937759336099,9.62732,1.5131558819485864
0.1400331597686651,0.0736320843662246,0.1462548748250474,0.657,11.949,0.4253156306710464,7.8,256.6,0.3881278538812785,9.35188,1.146660824440874
0.4557802264057338,0.1370025261402934,0.4429955118601895,0.6839999999999999,6.138,0.2399026132240974,4.4,372.2,1.0233918128654973,9.64978,1.7867464633173444
0.1041079502665027,0.1704452069981477,0.5567112222123229,0.073,0.7929999999999999,0.0171216618877487,3.8,248.8,3.589041095890411,15.995260000000002,5.628547688059062
0.4208139147243571,0.0504039372742755,0.5834152977546927,0.851,18.918,0.2876153006009357,4.8,606.2,1.27262044653349,10.44684,1.7440089856640768
0.2276805499294654,0.0894701013815297,0.4754796269248531,0.662,10.254999999999995,0.3263760206013321,7.0,669.0,1.0755287009063443,11.50792,0.903012794226915
0.4021822818937431,0.064958691910627,0.7574789561283847,0.796,14.375,0.3212854653935988,6.0,900.8,1.5678391959798994,13.16336,2.024340280943402
0.3801275385671803,0.1439397678641319,0.7856778054749173,0.536,5.827,0.2442417697411128,7.4,972.6,1.6735074626865671,15.604899999999995,2.8919603173973
0.400432945703853,0.1652229513346911,0.7477732448076906,0.542,5.279,0.2495280048945402,5.4,868.0,1.8505535055350553,14.54886,2.663448511780628
0.1508853416825774,0.1438435870928851,0.3397393309198478,0.427,5.764,0.2830376371462523,10.0,608.6,0.9203747072599532,12.5505,1.653161426301137
0.4727059963485256,0.0825504375612249,0.0385369837017679,0.8240000000000001,12.121,0.1974052973606423,3.4,25.6,0.0861650485436893,9.5071,2.7785262939928876
0.3713641371354456,0.1854899090202088,0.5382779378161014,0.525,4.43,0.2586850779806703,5.2,512.8,1.3047619047619048,10.99242,1.7093711013823978
0.0641538603613223,0.1648224179372164,0.0510218422561584,0.249,4.74,0.1126735923622098,17.8,140.0,0.2690763052208835,9.10038,3.936314881922426
0.3237101384610771,0.072458332980141,0.6675718420304975,0.7699999999999999,12.795999999999998,0.3479896441265063,6.6,849.0,1.4532467532467537,11.758919999999998,1.5022848903466353
0.47129474205891,0.064846551142175,0.0772239161574538,0.861,14.154999999999998,0.220343311503741,3.8,63.0,0.1997677119628339,8.5199,2.661350909983784
0.1947668238818514,0.1796860923142814,0.1892685820746996,0.489,4.476999999999999,0.3723938650798522,6.6,253.6,0.5705521472392637,9.73646,1.4687338868328654
0.2312154551328278,0.0489139889584092,0.2804296951643745,0.8320000000000001,20.501,0.4048608993480663,6.6,356.0,0.6045673076923076,10.06692,1.4382306971321843
0.3816449177519181,0.0499136806685533,0.627195268633256,0.8559999999999999,18.987999999999996,0.3435819521182592,5.4,694.0,1.301401869158879,11.8298,1.6861374684604598
0.4391698480379543,0.0404152895104361,0.3223872119228096,0.906,22.558,0.2564330163442393,4.0,249.4,0.6280353200883001,9.61708,2.3760048654582957
0.3409798441291876,0.1323996044532555,0.6699588764489119,0.6059999999999999,6.3,0.3091783396929471,6.4,816.0,1.567656765676568,12.6488,1.7509909141971267
0.0633940353383475,0.068731600504617,0.4069564243494837,0.087,1.704,0.0724204520253421,6.8,239.2,2.1034482758620694,15.59898,4.520165380440896
0.433859897488034,0.1264348785555987,0.3632690611137792,0.683,6.758,0.2237194414250828,4.0,299.8,0.8243045387994141,10.01756,1.9661695607055
0.2770086600091967,0.1297822973886837,0.1654119826241101,0.649,6.853,0.3039311620272641,5.0,170.0,0.4268104776579352,9.05912,1.7618714730629716
0.2315803095909936,0.1737315520719139,0.2080014513715557,0.563,4.912000000000001,0.3374409031084913,5.6,251.4,0.5932504440497336,9.6574,1.4778226287493186
0.4333219774012283,0.1645396904318145,0.1349191279264767,0.6479999999999999,5.0200000000000005,0.1418075332162893,3.4,90.2,0.3425925925925926,8.97338,2.9263792297110838
0.1805381644567451,0.1401259705118124,0.3315502665473337,0.497,6.129000000000001,0.356602839872058,8.2,493.8,0.8853118712273641,11.043780000000002,0.944089872823067
0.3514293532197093,0.0376729287172888,0.2310238007935039,0.902,24.953999999999997,0.3264683059744423,4.8,215.6,0.5011086474501109,8.428700000000001,2.359568595467093
0.0610927422479195,0.1629543773932108,0.2247090372005531,0.06,1.401,0.054332050289194,11.4,244.8,1.4666666666666668,13.27568,4.2585615881227055
0.4875300288485882,0.1631365967013676,0.4047507062829942,0.6490000000000001,5.129,0.182920182288695,4.0,293.8,0.9260400616332816,9.33278,2.2902499987678504
0.4165918364160582,0.0716595953397079,0.506381285071847,0.8089999999999999,12.970999999999998,0.2783774806449982,4.6,497.8,1.0976514215080346,11.31126,1.5620080338150846
0.1495182493848706,0.0218289020945325,0.6066687754679854,0.8649999999999999,43.593,0.2558277590671567,14.8,1406.0,1.1491329479768788,17.07906,5.238600505538182
0.3817164717925866,0.1856574261089771,0.7161058243717006,0.484,4.417,0.2413065231424457,6.4,827.0,1.758264462809917,13.57328,2.4294353564720934
0.4258405468296384,0.1565632473578039,0.3928082317016682,0.631,5.379,0.2442623238948306,4.6,313.8,0.9223454833597464,9.98538,1.7948670420964439
