beta,gamma,rho,s_peak_height,s_auc,s_growth_rate,s_time_to_peak,s_total_rewires,s_rew_inf_ratio,s_var_degree,distance
0.3086460465775807,0.0855315507653251,0.0398251680170815,0.767,10.377999999999998,0.2883318638665768,4.6,38.0,0.1003911342894393,9.24622,2.213093152803703
0.4768732035028776,0.1656474437119841,0.2410291037021386,0.6359999999999999,5.045,0.1661916701790402,3.6,170.8,0.599056603773585,9.07742,2.609987517990847
0.4471090342557939,0.0467651466145585,0.5174427735706483,0.8669999999999998,20.619999999999997,0.2973674374896112,4.4,484.6,1.1407151095732415,11.10602,1.8611318705885038
0.4721387640259787,0.1303932378268143,0.3874809344500606,0.696,6.598000000000001,0.2304081335108651,4.0,306.2,0.8649425287356323,9.50184,1.9514322840519374
0.3800299678717888,0.1042036091322418,0.1915227529014742,0.7350000000000001,8.437,0.2525654129980265,4.0,164.2,0.438095238095238,8.80096,2.1165715498952893
0.3485797330125864,0.035910375578655,0.1408253328895917,0.8950000000000001,25.755000000000003,0.3163007333338679,4.6,134.4,0.3083798882681564,8.73038,2.5432669313054315
0.4165990100021269,0.1883896565608814,0.402563607437103,0.5690000000000001,4.0920000000000005,0.1822162700060791,4.0,338.8,1.0369068541300526,9.8081,2.3007875752728566
0.1674565976285286,0.1196416246798826,0.4603809313152264,0.5399999999999999,7.42,0.3299557572324043,9.0,865.2,1.15,13.012099999999998,1.639997195051791
0.3972684459019174,0.0828112253640723,0.344365088557277,0.783,10.823,0.2820299346471315,4.4,326.4,0.7994891443167306,9.21674,1.6436649787333806
0.1365025115717142,0.1977501792536672,0.4981322570760698,0.099,1.418,0.0342341583382961,7.8,402.4,2.525252525252525,13.66684,4.5006679347190515
0.2378134814152656,0.0505403249842004,0.7201502857432969,0.787,19.257,0.2759032480870572,9.6,1210.4,1.4447268106734434,15.48906,3.1739622899488045
0.2380723626162025,0.1343807746144385,0.406980574214329,0.609,6.926,0.3778077612851646,7.0,555.0,0.9835796387520526,11.25674,0.7662979474851066
0.2142648609925983,0.1985525571375369,0.2369259697901116,0.4469999999999999,3.842,0.3586803488361097,6.6,291.0,0.731543624161074,10.1549,1.5105460750006021
0.4805055592495044,0.0209823908894021,0.0984993390107325,0.945,44.876999999999995,0.2380394181056499,3.8,70.6,0.1968253968253968,9.07458,4.214325152643932
0.2083946833262991,0.1222533608757341,0.5853733171587384,0.491,6.702000000000001,0.2855335899257273,9.0,939.6,1.5173116089613037,15.15544,2.5663085236421233
0.2845981233111494,0.0743851902295366,0.357748850620774,0.7889999999999999,12.749,0.3097837388556133,5.2,395.6,0.855513307984791,9.804759999999998,1.2926150616057455
0.487181891828938,0.0940483916671117,0.3411459766137258,0.784,9.695999999999998,0.1706862940361275,3.6,249.8,0.7946428571428571,9.3286,2.44804774125811
0.1906840753738984,0.1492616019786311,0.6250975767247544,0.244,4.304,0.1456429078773798,11.2,957.6,1.971311475409836,18.45892,4.475035971980425
0.4212663685058976,0.1719779458592273,0.7862982173153475,0.5109999999999999,5.086,0.2679574089320381,7.2,939.0,1.7710371819960866,14.92644,2.683075953836248
0.2807185930962117,0.0386631943747394,0.570123986367521,0.8469999999999999,23.904000000000003,0.3726811879783646,6.4,727.6,1.2007083825265643,11.00846,1.7527282116222003
0.250701088964802,0.1770975811886602,0.6283388730009188,0.3359999999999999,4.502,0.1718114605183719,13.6,913.2,1.5446428571428574,15.633440000000002,3.5480638421896136
0.1345786672553557,0.1025079340327618,0.3679065805732054,0.5389999999999999,8.286999999999999,0.3066468072757698,11.6,722.4,0.927643784786642,12.68298,1.5049443399909204
0.4131458255384115,0.1524433595369114,0.6181561258095781,0.607,5.540000000000001,0.2930987950275582,5.2,617.8,1.4777594728171335,12.53202,1.6931138786744144
0.2956798292777183,0.1796071249042728,0.3485520616577405,0.508,4.703,0.3720862418263827,6.0,370.2,0.9153543307086616,10.42622,1.2696575593092427
0.4114030533833687,0.0611454608642318,0.3031395120823181,0.8619999999999999,16.186,0.2714211079051214,4.2,257.8,0.6218097447795825,9.44972,1.9858459608352723
0.4551391941928407,0.1782334750672042,0.3286041276613185,0.6159999999999999,4.569000000000001,0.1892201111094202,4.0,246.0,0.8035714285714287,9.43496,2.3168381182037936
0.1837154607449509,0.1239542196114728,0.5791089085810766,0.315,4.942,0.1675925945776215,10.0,764.2,1.6698412698412697,17.144779999999997,3.6703872858629323
0.2947835946091864,0.0688236853646867,0.3812859584581921,0.787,13.782999999999998,0.3451830512345271,5.8,439.6,0.8424396442185514,9.79978,1.051019858286065
0.1837568358240302,0.0990274287683698,0.1549532553436733,0.6609999999999999,9.438,0.4033087798717433,6.4,240.8,0.4735249621785175,9.81348,1.1984906861761992
0.3078154178723541,0.1836212520860755,0.4897839576190174,0.471,4.306,0.2679163147234988,5.4,536.4,1.3715498938428876,11.158440000000002,1.7670240460579212
0.1166241536144307,0.0921489899517009,0.4378881418681088,0.346,7.358999999999997,0.1301615696518219,18.4,893.2,1.2485549132947975,15.166540000000005,4.064638133405471
0.4259998680704376,0.0409404387253244,0.3137413115827402,0.883,21.909,0.2710242770012254,4.2,274.8,0.7225368063420159,9.38004,2.2045523543131424
0.2737569212488335,0.0252155528643584,0.3797934949829933,0.8940000000000001,36.654,0.3746106174174176,5.8,458.0,0.8243847874720358,9.301620000000002,2.8016673000096484
0.3941141065886148,0.0299544497011316,0.0183810287131166,0.925,31.969,0.2686244017312399,4.0,16.0,0.0443243243243243,9.68722,3.2874208790582333
0.0560367661375849,0.1513484197250787,0.1980344784792779,0.087,1.973,0.0773450369197595,12.6,264.2,1.206896551724138,12.856040000000002,4.015664901167263
0.4570139737128765,0.1536512036413776,0.553422233225301,0.64,5.635,0.1913315968261367,4.2,488.6,1.4015625,10.99572,2.1410308759890424
0.0808413811045029,0.0249942900381679,0.3615779233705853,0.8149999999999998,39.579,0.2363231803396988,20.4,1194.0,0.7496932515337424,15.47674,5.019071492926461
0.2933261347374238,0.1253283704368884,0.6144093157055274,0.577,6.369,0.2867005678570128,6.8,766.2,1.4350086655112653,12.93552,1.7425082324539947
0.4230465342228879,0.0246726305047194,0.6991806253057835,0.915,38.217,0.3062280534851082,5.0,762.2,1.4546448087431694,12.43384,3.289413725504448
0.4927497006037524,0.0594514562742307,0.5736705217951125,0.841,16.558999999999997,0.2687599104619926,4.6,546.0,1.278240190249703,10.74352,1.7451330081765444
0.3759032231493814,0.0849295714558074,0.5091225104744529,0.764,11.608,0.3204469298043964,5.2,567.0,1.193717277486911,10.80922,1.1904223073952285
0.3076728694808772,0.0429150764890911,0.370765431823364,0.867,22.389999999999997,0.3701918087378187,5.8,446.8,0.8685121107266436,10.43184,1.6086999903688968
0.378334171941528,0.188045398489209,0.360471086337489,0.5619999999999999,4.424000000000001,0.2188032404766638,4.4,310.0,0.9270462633451958,10.1114,2.0362793709904694
0.363130982762895,0.0721686826508268,0.6578543532002852,0.774,12.605999999999998,0.3324430633995647,5.8,761.4,1.3772609819121446,12.0817,1.478366633503639
0.3176632072225434,0.085754139878779,0.4293377578957235,0.7390000000000001,10.810999999999998,0.318023868156832,5.0,446.2,0.979702300405954,10.65054,1.1690936847602276
0.1223635875973862,0.0787985369969788,0.1395646135871578,0.685,12.079999999999998,0.4331448401143164,8.6,270.8,0.4014598540145985,9.842440000000002,1.074576422732372
0.4194127112597656,0.0692030927088139,0.1444155955935427,0.828,12.589999999999998,0.2313426557709012,4.0,108.8,0.3285024154589372,10.06724,2.337116426324794
0.3534633175809255,0.1066820231706382,0.723714471305374,0.627,8.227999999999998,0.2903490036695758,5.8,872.4,1.7208931419457736,14.5245,2.355050579214617
0.4529976534265057,0.1051872448017545,0.0683083927229279,0.735,8.056999999999999,0.2013233239736929,3.8,53.2,0.2027210884353741,9.03334,2.607687068757539
0.3349895293435758,0.0842258094330076,0.7689108740191845,0.6990000000000001,10.604,0.3093694682815908,7.2,1118.2,1.643776824034335,15.0578,2.74513605416523
0.4571154908730501,0.1624809476394445,0.1338307524453672,0.666,5.252000000000001,0.1452329443665276,3.6,89.4,0.3363363363363362,8.398480000000001,2.9265734230316176
0.2115802165471194,0.1904309112478511,0.7532641567278147,0.122,1.281,-0.0081239609697917,4.4,416.6,3.5655737704918034,16.90032,5.684610021915414
0.1788990935710055,0.022108458051409,0.1869942398478209,0.8940000000000001,44.090999999999994,0.4231456170237399,6.6,288.6,0.4552572706935123,9.55436,3.5306266644282864
0.1116409494788207,0.0464702437891053,0.4504874028876386,0.729,20.766,0.2578569840669385,15.8,1144.6,0.8477366255144033,14.93466,3.358273312273195
0.187871790431929,0.1001228014816747,0.2178693995709974,0.657,8.18,0.3752911180128494,6.8,324.0,0.5829528158295281,9.40948,0.9719669540136835
0.2619302200308137,0.1786184199267547,0.4718525835550189,0.4519999999999999,4.413,0.3203153641412649,7.0,600.6,1.3296460176991152,10.86748,1.4331439281457676
0.2839405110077641,0.0606147727303491,0.3178934204994382,0.8039999999999999,15.743,0.3913309910112234,5.6,372.4,0.7002487562189055,9.48568,1.2552866677738193
0.1762451782240381,0.1130464494833258,0.1303424724008495,0.613,7.8,0.4139259175260623,7.2,177.8,0.3572593800978793,9.28646,1.4242833524970555
0.4692094903454942,0.0754515704844271,0.3931716742446861,0.8150000000000001,12.305,0.2638193058430363,4.2,318.2,0.8171779141104294,9.57338,1.7891682768839832
0.1176190930414112,0.0916992628815656,0.1615424133726642,0.601,9.493999999999998,0.3604836662295921,9.0,328.8,0.4459234608985025,10.22698,0.8124157113154808
0.3504650907972619,0.1856248822794724,0.1357496490841306,0.6060000000000001,4.279000000000001,0.1613822430506946,4.0,104.8,0.3465346534653465,8.87936,2.7571201447859934
0.2890131666617229,0.115437670998002,0.2540589449223917,0.666,7.5,0.3361619054231524,5.4,267.8,0.6546546546546546,10.04178,1.3013376573861186
0.2003713157106919,0.0237470213701545,0.4227566050261777,0.897,41.223,0.4030060389560982,8.2,678.4,0.8461538461538461,10.78748,3.132771332390148
0.2628715469333665,0.1372244655372086,0.7956589451395141,0.366,5.409,0.1085820845418681,11.8,1179.2,2.019125683060109,19.07932,4.865164915355538
0.3406598919973143,0.0264709878573982,0.7386584141365694,0.913,37.465,0.3773789187537397,6.2,959.0,1.4414019715224535,12.71126,3.3131488097824056
0.497888697491144,0.1883499754498014,0.0660666661634429,0.627,4.211,0.0952389019382161,3.0,43.8,0.1881977671451355,8.58894,3.386268560622357
0.2406759390987044,0.1903299598124761,0.6510190849700871,0.2809999999999999,3.931,0.1215092352764509,14.2,967.2,1.8469750889679717,17.49966,4.427659125772175
0.317823739443858,0.1487783446686214,0.6252214146517286,0.5569999999999999,6.048,0.3176011517777193,6.6,779.4,1.502692998204668,12.524779999999998,1.6545277897084412
0.148698995393329,0.1470704168237471,0.1403615776539992,0.511,5.937,0.3890786441418339,8.4,229.0,0.4246575342465753,8.97184,1.4243639141698718
0.3674267369381251,0.0700457635523468,0.7047262463947087,0.764,13.027,0.3646533664961372,6.4,882.8,1.539267015706806,13.42072,1.8986300725919478
0.261976107639172,0.0551049644993698,0.2561564660144168,0.804,16.805999999999997,0.3287889689714555,5.6,278.0,0.5895522388059701,8.67038,1.58802117463037
0.4497145913537749,0.1034187267044334,0.4428985223703419,0.776,8.642999999999999,0.2312159841116186,4.2,393.8,1.0154639175257731,9.55924,1.865190823864544
0.1502508962211329,0.1816882433245164,0.435294147932628,0.325,4.333,0.2305312749868845,10.2,804.8,1.4769230769230766,14.13692,2.7085472018926717
0.475769432569704,0.0295132093618644,0.7308653259111484,0.919,33.053000000000004,0.3286099927311916,5.0,817.8,1.4026115342763876,12.32084,2.900364606282304
0.1258056363511543,0.0525647107317002,0.6013313032000607,0.403,12.399,0.1580599240456724,13.0,1060.4,1.3722084367245655,17.8342,4.0484992076967705
0.3861766674751745,0.1877466485227145,0.2292992663821897,0.6060000000000001,4.531000000000001,0.2075872634657551,4.4,189.4,0.5775577557755774,9.57746,2.24601145499696
0.2968348804092612,0.1412855501806352,0.455374049882289,0.581,5.970000000000001,0.2649861369990862,5.4,523.0,1.1738382099827884,11.019699999999997,1.4856625324286388
0.1696562892499844,0.0298479405976097,0.3377155126089881,0.8690000000000001,33.075,0.4121143820753469,8.0,564.4,0.6985040276179516,9.55284,2.350524662150915
0.1944911130386258,0.1179863041878429,0.0698579310239751,0.628,7.418000000000001,0.3421029464582414,5.8,83.0,0.1910828025477707,9.49012,1.8026499523397186
0.4066226067588852,0.0464827458104167,0.1847587707162109,0.8960000000000001,21.743,0.291434909968993,4.2,160.6,0.3984375,8.71246,2.3951955934839653
0.0585497852689364,0.0689093960078471,0.2383456981198337,0.394,12.216,0.1544045019301132,23.2,910.0,0.7081218274111675,13.34588,4.451305333756382
0.2058354330792497,0.1458253247457863,0.147652105767388,0.5640000000000001,6.164,0.3340805918179096,5.4,177.6,0.4361702127659574,9.49704,1.6488232484137098
0.1028785271449201,0.142580077556613,0.5718697402060411,0.072,0.743,-0.0699280532279373,3.8,198.4,2.9027777777777772,15.54196,5.751961440728175
0.3985431698488967,0.0202920723971604,0.4923349532974205,0.928,47.489,0.3145975535891702,4.8,513.6,1.060344827586207,10.3289,3.8809840976182426
0.1213940842774409,0.1368217999799301,0.3206079471684632,0.407,6.0329999999999995,0.2297786670042901,11.8,640.2,0.9631449631449632,10.90412,1.9297787467230445
0.0795267062085102,0.1394644809830544,0.2274870309321955,0.212,4.5,0.1182531002469327,16.2,520.0,0.9999999999999998,12.40918,3.5975329049418954
0.4202345906770649,0.1065390756595695,0.4306447564548421,0.779,8.473,0.2480031267534847,4.0,397.2,0.9666238767650832,10.073380000000002,1.7793819747890505
0.2511645905341277,0.0783210154893104,0.1610597231757288,0.762,12.109999999999998,0.3083539037452629,5.2,178.8,0.4199475065616798,8.564759999999998,1.768580546355493
0.2951138522630415,0.0992922327594734,0.723240384408178,0.653,9.133,0.3152298163053983,7.6,1043.8,1.6125574272588057,14.670199999999998,2.4739086390161527
0.3838430330757393,0.0396919430062615,0.7998181385483941,0.852,24.475,0.3407910875455925,6.0,1038.0,1.596244131455399,15.04288,2.9937269189628877
0.2647771705606018,0.1485844763130776,0.3300103011020661,0.553,5.769,0.3310018301410266,6.0,396.4,0.8951175406871609,10.03212,1.1597993334422243
0.4645101509159929,0.1270965647077711,0.6659641149647618,0.69,6.593000000000001,0.2675080725382679,5.0,683.6,1.4927536231884058,12.52438,1.8257874383093098
0.2054511352408681,0.1208169955212432,0.5259477790953677,0.528,7.343999999999999,0.2855674036279688,10.0,888.4,1.299242424242424,13.908960000000002,2.0830295845304567
0.3853691111968995,0.15860799062851,0.2148295335846673,0.623,5.263,0.2138160783882095,4.0,174.4,0.5248796147672553,9.1894,2.2845088947289804
0.3728494663159822,0.0746732256408313,0.7752964978668937,0.776,12.792999999999996,0.3363018168610596,6.4,998.4,1.5824742268041234,14.22986,2.340751133035228
0.3479039984379303,0.0583505491422423,0.3272623786698276,0.8240000000000001,15.852999999999998,0.3674965771173396,4.8,304.8,0.6371359223300971,9.26188,1.5370582065680845
0.1221119302704869,0.1365262464256448,0.2945682049396172,0.385,6.215999999999999,0.285593117456917,11.8,614.6,0.9090909090909092,11.53436,1.741127066390186
0.3173959717373638,0.0666012854045259,0.1064290046298029,0.8220000000000001,14.057,0.3073927947972195,5.0,110.6,0.2664233576642335,8.9231,2.020803767185064
0.1432353618873415,0.0910584945176483,0.6784612737675362,0.095,1.844,0.0282486611921888,6.2,360.2,3.473684210526316,18.063899999999997,5.653664039390787
0.1305499418984782,0.1779807070523907,0.299053754008636,0.3099999999999999,4.416,0.2694986832810856,10.8,543.8,1.0322580645161292,11.453880000000002,2.0018340668440886
0.2131982057024077,0.161964929592531,0.1907890902408318,0.532,5.128,0.3417413422542695,5.6,236.6,0.5639097744360902,8.91826,1.6026104327169528
0.3818707402890079,0.1501778278374698,0.5687408964854687,0.595,5.7749999999999995,0.2222080634522032,4.8,573.2,1.4453781512605042,10.8111,1.8887499372677463
0.2984232639173656,0.1464496005477644,0.3261180771701213,0.578,5.933,0.3135148282804952,5.4,347.0,0.8442906574394463,8.96758,1.4128555785956904
0.310696098915137,0.1067324165247122,0.7812290797094658,0.6020000000000001,8.584,0.2501580406945144,9.6,1160.2,1.5780730897009965,16.579460000000005,3.3179734135081977
0.213748173505282,0.1579850250623359,0.3991259438560895,0.505,5.0600000000000005,0.3369835256358678,7.0,562.2,1.0871287128712872,12.42144,1.344366879303838
0.3684746185346477,0.0630558712810542,0.4017408120483419,0.8489999999999999,15.785999999999998,0.3146188240428114,5.0,413.4,0.9010600706713782,9.3517,1.5141009494739877
0.1958545295073002,0.1851035295501524,0.0632572913913365,0.4939999999999999,4.309,0.3398365958451896,6.4,79.4,0.2388663967611336,8.671420000000001,2.0335755485157603
0.2658450613612723,0.0410953341502143,0.4232962479515752,0.881,23.537000000000003,0.3724633580126762,6.0,535.2,0.94211123723042,11.1589,1.704032389187861
0.2890444433222131,0.08076148592002,0.5365158386789468,0.718,10.736,0.3835948762493092,6.4,672.0,1.1518105849582174,11.241499999999998,0.9152896970153626
0.0977231159803271,0.0284996327258313,0.2752180028490837,0.8230000000000001,33.912,0.3281109046447464,13.4,748.8,0.6208991494532199,11.37734,2.7103765138403726
0.4006389742131288,0.0263998292064947,0.3473848398270189,0.925,35.813,0.2826580471727137,4.6,317.0,0.6929729729729729,9.42518,3.0456880655991414
0.3793313701339609,0.0537608582604446,0.1486830830162692,0.8470000000000001,18.059,0.2895698655666142,4.4,129.4,0.332939787485242,8.81416,2.218464249469357
0.0635266511344856,0.144895343474752,0.6315346940031543,0.034,0.298,-0.0689604240120042,1.2,76.4,5.558823529411764,11.57522,7.215791111543119
0.2783758498974428,0.1377623602981681,0.4767853703455724,0.583,6.248,0.3110578185046319,5.6,555.8,1.156089193825043,10.51298,1.1927013256361847
0.3088589669517536,0.080230485210821,0.6341760041187076,0.721,11.842999999999996,0.3684015180586014,7.4,820.0,1.317614424410541,12.247980000000002,1.3216650883536314
0.1113938234179926,0.0571466490498297,0.1790139545782314,0.683,15.833999999999998,0.3692008207902268,10.6,389.4,0.459736456808199,8.8854,1.0063766357860804
0.0944025177870463,0.1942494379147517,0.0401810605524465,0.316,3.983999999999999,0.2393394193654544,12.4,89.8,0.2151898734177214,9.38556,2.6918041218368933
0.2056325085133663,0.0659967839343977,0.4160067143570927,0.748,13.21,0.4139185255794912,7.0,624.4,0.9545454545454548,10.80292,0.7808083101565813
0.2928878164221278,0.1314824976659837,0.1208196387921811,0.656,6.474000000000001,0.3090932525377757,5.0,115.6,0.3079268292682926,9.39864,1.8702963629366003
0.1535351471404554,0.1691320179215523,0.0543760219121782,0.4349999999999999,4.739,0.339970766989113,7.2,76.4,0.1908045977011494,8.667100000000001,2.095575957619322
0.1802411798264102,0.1580424662071417,0.7125239214196827,0.0659999999999999,0.769,0.0103297100950704,4.0,194.4,4.3484848484848495,14.996099999999998,5.9973230404399525
0.0977556558064792,0.0306653042479527,0.4894145598961765,0.618,26.019000000000005,0.1696720010557612,17.6,1272.2,0.959546925566343,16.843,4.559401275297761
0.4259500997771043,0.1769506499060181,0.3656350922068561,0.614,4.894,0.2053962444457575,4.2,306.2,0.9495114006514658,10.85226,2.1069248365594344
0.205644691144842,0.0674962093400996,0.6727444868854479,0.6910000000000001,14.180999999999996,0.2421987836765663,12.4,1271.0,1.354558610709117,16.4099,3.564677084033203
0.1292497032616533,0.1046860215494197,0.0892901213536036,0.581,9.029,0.3863075595431387,8.8,171.8,0.2736660929432014,8.389779999999998,1.5059183073582718
0.2200032346014218,0.0700929324817375,0.7444232394625259,0.606,12.762999999999998,0.1490285931392807,17.6,1423.2,1.4851485148514851,17.28764,4.808905525853413
0.190020326513476,0.1010528521697756,0.4190281139666495,0.648,8.847,0.3832328163903968,8.2,663.2,1.0185185185185186,10.929339999999998,0.5860778616884506
0.2686541618518415,0.1972053876304149,0.4181060442677709,0.446,4.0,0.301112388845332,6.6,485.6,1.1748878923766817,11.066820000000002,1.5209835417416253
0.3912449632612573,0.1403096469320203,0.3066830748241993,0.682,6.233,0.2114292777718993,4.2,268.6,0.782991202346041,9.99098,2.060866792923589
0.3957633494875595,0.1238502030913701,0.7968186814062298,0.591,7.048,0.2692425406488072,8.0,1023.6,1.67005076142132,15.4345,2.783206056675255
0.3482713684987858,0.1099358586545962,0.7913938713208325,0.608,8.248,0.261459398790368,9.0,1123.4,1.667763157894737,16.919159999999998,3.331978494216801
0.2731238460784019,0.1681564842921423,0.1963684811354573,0.5630000000000001,5.067,0.2947187771545135,5.4,194.2,0.5097690941385434,9.20072,1.7669057160736426
0.1227742337439038,0.1186031200730553,0.6463926246901196,0.0699999999999999,1.011,-0.053477852758065,3.0,222.0,4.314285714285715,15.71538,6.385192163831822
0.109495344979469,0.1680229384833843,0.5227034689874946,0.095,1.031,-0.0174375512185546,5.4,314.6,3.1894736842105265,17.563799999999997,5.70875397226749
0.1045038672888844,0.1049964781451745,0.57093335792154,0.061,0.8380000000000001,-0.019881495155989,2.4,137.6,4.0,14.52222,6.021414962495491
0.2395732221223301,0.0205927745201525,0.1318828132881102,0.907,46.682,0.3889637941151871,6.2,156.6,0.278941565600882,8.38022,3.951692379669824
0.3881353028166402,0.1067384744866251,0.6204917954290788,0.709,8.014999999999999,0.2864746902737725,5.0,659.8,1.4231311706629055,10.8285,1.4832448319292126
0.1314939342418603,0.0640220544261827,0.2803004316454685,0.701,14.382,0.3732747338593977,9.2,563.0,0.6690442225392297,9.27518,0.5443299536650801
0.2178605270169992,0.0894262484422673,0.6475851606361119,0.666,10.765999999999998,0.3276981951848871,9.6,1099.0,1.3693693693693691,15.60512,2.7131922232390924
0.114503939942568,0.1323953683646238,0.0812030187041988,0.4859999999999999,6.352,0.3808657412540679,8.8,151.6,0.2551440329218107,8.77936,1.6922146289268456
0.1767194557368732,0.1720562986599113,0.3257303927990293,0.3429999999999999,3.865,0.1970428855041024,6.6,404.8,0.9679300291545192,10.52464,2.286834801948446
0.3932618562793724,0.04482059890941,0.37117188521683,0.8789999999999999,20.345999999999997,0.2794730521532176,4.2,348.8,0.7724687144482367,9.83354,1.9964797520429887
0.0949883813904104,0.1902069467636141,0.3136047349604694,0.1659999999999999,3.064,0.1699978590020585,11.8,576.0,1.5180722891566267,14.25306,3.3859636583861485
0.4568395335470911,0.1748184422767696,0.7683634654796169,0.5359999999999999,4.720000000000001,0.2136688562664637,5.8,777.0,1.828358208955224,14.16714,2.6165702496733925
0.4976236814024278,0.1637740644609454,0.6177534782957207,0.6180000000000001,5.187,0.2229749674764223,4.8,542.6,1.4757281553398056,12.31698,2.027652334320626
0.1716818390688922,0.1019426725570332,0.3630845795714057,0.607,8.51,0.3584263324339558,8.6,610.6,0.8731466227347612,11.621460000000004,0.6549468302784998
0.0603888816091842,0.1967161516639397,0.1783956786557447,0.097,1.971,0.0710908517004385,20.2,311.4,1.154639175257732,11.60436,4.708790174573122
0.3686805030672836,0.0500654956685026,0.1167092100697487,0.86,19.229999999999997,0.309256097615339,4.2,105.2,0.2523255813953488,9.45612,2.263894836153375
0.3254810850763682,0.0639685422817704,0.5111401743313698,0.807,14.528999999999996,0.3576770029970203,5.6,593.6,1.1189591078066914,10.97238,1.1552271268540628
0.490991860424245,0.1706679805601145,0.6172688823554863,0.571,4.883,0.2011061526979662,4.6,541.4,1.5288966725043784,11.76808,2.170090198593576
0.3284392937770953,0.1001905273006211,0.5564867066390394,0.714,9.136,0.3131315876741111,5.8,641.0,1.1960784313725492,12.69434,1.3993969268433482
0.278125285259219,0.1162328326843552,0.0808981147094806,0.711,8.145,0.2760138409015847,4.6,78.8,0.2137834036568213,9.05494,2.128777243813995
0.4203180240876537,0.1604222712853026,0.4844677129629826,0.613,5.2010000000000005,0.2392944528277187,5.0,426.2,1.1158238172920067,10.32766,1.6979943155645407
0.0773145267649454,0.1393246553833908,0.5500446301784696,0.043,0.494,-0.0566090075335107,4.4,105.8,3.511627906976744,13.3205,5.816739721053366
0.3078675358382574,0.0814718727966774,0.3986272596064184,0.764,11.993999999999998,0.3676169705994202,6.0,455.6,0.8769633507853403,10.323060000000002,0.8725162393030148
0.3135971373876001,0.1884512156621425,0.4930243777753031,0.5050000000000001,4.691000000000001,0.2751243109851873,5.6,553.2,1.4118811881188114,11.34524,1.6646973262653242
0.4993892181472025,0.0742596670800613,0.5645155889094392,0.8139999999999998,13.145999999999995,0.2069101102750317,4.2,499.2,1.234643734643735,11.00736,2.033352135597126
0.3774259977047137,0.0299511040347462,0.0712936021797683,0.916,32.41799999999999,0.297750370146565,4.2,59.6,0.1572052401746724,9.54272,3.1370415804727085
0.1696341661704893,0.056281399389647,0.0490043857602951,0.787,17.243000000000002,0.4046625035891271,6.6,71.8,0.1346886912325285,8.89874,1.952425515371233
0.4496395867478659,0.0741690492613226,0.1554208559146543,0.7939999999999999,11.948,0.2222840294476527,4.0,114.6,0.3387909319899244,8.398579999999999,2.4300697733935106
0.0736888908066827,0.0853212600520458,0.6326651528552829,0.057,0.8970000000000002,-0.0092772688419655,3.6,123.8,4.561403508771929,13.81354,6.187128196310422
0.4346057540849565,0.0912991976291944,0.3233219253836662,0.7870000000000001,10.066,0.2296293298265823,4.0,272.2,0.7344345616264293,8.55264,2.097376227783389
0.0607083744070038,0.1282948684690184,0.0650759384660473,0.374,6.614,0.2651970719608565,14.0,210.4,0.3101604278074866,9.613639999999998,2.361669751406147
0.2957478163946095,0.0260323433749269,0.180841034675945,0.904,36.835,0.3427450746220449,5.2,187.8,0.4103982300884956,9.58044,3.088965716830344
0.3705778764558083,0.1318006167937114,0.0802503664123305,0.72,6.8950000000000005,0.2455024631845298,4.0,65.8,0.1986111111111111,8.93534,2.378816892860683
0.2475589987420396,0.0206054848954664,0.0391210893189558,0.9270000000000002,44.721,0.387491063307458,5.4,41.2,0.0906148867313915,9.5515,3.9469014536866776
0.4065110957901984,0.0261765454478332,0.1408515528379575,0.923,37.162,0.2783879520307174,4.0,114.0,0.2979414951245936,8.72906,3.466784373580895
