beta,gamma,rho,distance,s_peak_height,s_auc,s_growth_rate,s_time_to_peak,s_total_rewires,s_rew_inf_ratio,n_draws_attempted
0.31513453169268396,0.08871578637479793,0.4326640599995675,0.8553612952912018,0.736,10.536999999999997,0.35842162517000464,5.8,506.0,0.9864130434782609,10000
0.23748105375429193,0.09106151711527177,0.4874631451750099,0.7522517348509071,0.717,10.185999999999998,0.39036693074657236,7.0,674.6,1.097629009762901,10000
0.1582461500945638,0.0632154194613424,0.39897385881958797,0.7630890355518986,0.713,14.686999999999998,0.37017359085581486,9.6,733.0,0.9312762973352035,10000
0.1874741072414193,0.10604556767658602,0.3682201174104644,0.5083517890441543,0.6039999999999999,8.405999999999999,0.38693454865860694,7.6,566.2,0.9139072847682123,10000
0.15166449223748998,0.08568300662053488,0.3740974782935002,0.8192266368486786,0.65,11.416999999999998,0.31677521088146665,10.2,713.8,0.8707692307692307,10000
0.18780364442624572,0.06492159823196693,0.38329362755365975,0.5547600891487358,0.74,13.998999999999999,0.3899337873166953,7.6,578.8,0.8540540540540541,10000
0.19126917728372392,0.05307835832267179,0.3607511871995501,0.8319107064588425,0.764,17.451,0.4060936960141885,7.8,562.4,0.8246073298429318,10000
0.23771628825929633,0.0904090148548664,0.4216091723912083,0.4788705731389222,0.656,10.082999999999998,0.38503048348515534,7.8,634.0,1.0198170731707317,10000
0.23389694852831405,0.11326523958268385,0.419834012699976,0.6200517570317011,0.607,7.831999999999999,0.36178313343412827,7.2,575.8,0.9736408566721583,10000
0.11723180229694528,0.07548518541480104,0.23310363257345568,0.3123488185667593,0.639,12.191999999999998,0.3772829599433746,9.6,495.0,0.6134585289514868,10000
0.24043859969402698,0.0772804140363549,0.4998884133712547,0.7177570513962228,0.718,11.654,0.3849159919748889,7.4,689.0,1.1058495821727021,10000
0.18596809706711526,0.0899973037357073,0.42184198847388993,0.6703411905108742,0.633,9.864,0.33912009677717003,8.6,703.4,1.018957345971564,10000
0.16802052248328503,0.1284069635992387,0.33465216132671877,0.8010861997268586,0.54,6.925,0.3306990846999599,8.6,572.8,0.9537037037037037,10000
0.22218151423422366,0.12194879679735145,0.4296689694440507,0.6994188792355299,0.588,7.3709999999999996,0.3723144019774206,8.0,651.4,1.066326530612245,10000
0.19882055574427493,0.06853091887118255,0.2970850993724935,0.840904669086323,0.771,13.758,0.37455609769015624,6.6,425.6,0.6939040207522698,10000
0.22877449560603882,0.07871593479538234,0.3590697639862541,0.6255131495716214,0.721,12.101999999999997,0.3882990559198623,6.6,516.0,0.8737864077669903,10000
0.22251550348487767,0.10060875477871684,0.47964869514507225,0.8037632163264489,0.6489999999999999,8.839999999999998,0.3490228225984612,7.4,718.4,1.107858243451464,10000
0.12202853870339904,0.05777480490208659,0.21132105991370942,0.7382141761575747,0.71,15.995,0.40880244263223736,9.2,416.6,0.5577464788732395,10000
0.1798899473684173,0.11582998486357306,0.35368450612121766,0.7554631193516581,0.518,7.164,0.35747179994097805,8.8,559.0,0.8841698841698841,10000
0.170135344265005,0.10886895711381138,0.3384183014445144,0.5268882528125244,0.5720000000000001,8.059000000000001,0.35616534602427924,8.6,533.2,0.8391608391608392,10000
0.21614067327321249,0.1262459565428319,0.3039961417563434,0.85274554628831,0.604,6.99,0.37696324647802376,6.6,396.2,0.7566225165562914,10000
0.28801578566828845,0.06834440192621671,0.5132750652558442,0.8960314236730177,0.764,13.648999999999997,0.38804881766910404,6.6,663.6,1.0942408376963348,10000
0.1645570274630189,0.08187864639118263,0.40726768523098866,0.7464642228065533,0.639,10.981999999999998,0.3523794221854366,10.4,723.8,0.9436619718309859,10000
0.25519000447421347,0.08019753993625911,0.3564184838783037,0.7131692850833151,0.728,11.782999999999998,0.4163910828180356,6.8,465.2,0.7815934065934066,10000
0.24654478586729192,0.13201065913416535,0.3837899083042663,0.7613176482832231,0.6060000000000001,6.546000000000001,0.3717485905652182,6.8,489.4,0.9702970297029702,10000
0.14829741584062223,0.12177655156002613,0.31818167209167064,0.6568842990995354,0.561,7.650999999999999,0.3427365263471122,9.6,567.8,0.7896613190730836,10000
0.13175890480555932,0.04932511612743384,0.26589220481650433,0.8600197692503708,0.732,18.527,0.3965913388295119,10.0,527.6,0.5956284153005464,10000
0.20059480705661256,0.07260037269793249,0.48925654402605706,0.7711055663072478,0.7249999999999999,12.312999999999999,0.37277141537294395,8.6,750.6,1.0455172413793106,10000
0.12164254346735714,0.08976257657452073,0.19805219542179053,0.6902821237836507,0.598,10.020999999999997,0.3771153584376587,10.2,394.8,0.5250836120401338,10000
0.17988626876648342,0.07092355033650874,0.24788220309583206,0.7098736768247282,0.7,12.706,0.4273630687413984,7.8,408.8,0.6142857142857143,10000
0.17458218109152734,0.10557882125799486,0.3300995207937045,0.6149553841735154,0.583,7.8469999999999995,0.3688033523254912,7.4,528.8,0.95368782161235,10000
0.23049168942242973,0.08604591608855931,0.43899112614359015,0.5902565762200007,0.695,10.489999999999998,0.40160635944055667,7.2,620.4,1.0,10000
0.14770417432724878,0.05632751739288078,0.3428554108135006,0.8000852650333733,0.764,17.069,0.36474602808679896,9.4,641.6,0.7709424083769633,10000
0.18114006681830447,0.05797788509423334,0.34866867337988805,0.831910096653191,0.784,15.754,0.40575213957765827,7.2,550.0,0.8073979591836734,10000
0.1492628236370753,0.05369680643748856,0.3037376232073202,0.7181924372534984,0.761,16.832,0.3943691953389788,8.6,564.6,0.6819973718791065,10000
0.1495026834428627,0.08673740935842512,0.25484702457881625,0.3487911918859764,0.6370000000000001,10.725999999999999,0.37723245378188003,9.4,459.2,0.6342229199372055,10000
0.24980894633491932,0.07847932079516746,0.4711348724230524,0.7274895842371868,0.709,11.114999999999998,0.3631508572981277,7.0,675.2,1.0944992947813823,10000
0.18711246026517783,0.06214106740378925,0.34299824836659676,0.6148544171580144,0.7450000000000001,15.210999999999999,0.3964110345317058,7.8,571.8,0.8093959731543622,10000
0.20223691422032142,0.05998667406145632,0.2875508211599674,0.9008863980975597,0.78,15.625999999999996,0.4017499804237229,7.0,431.8,0.6743589743589744,10000
0.225117649475152,0.13201774921207934,0.35291342650812596,0.8084872424161298,0.568,6.515000000000001,0.35659492422773564,7.0,480.0,0.9242957746478874,10000
0.23086909118264226,0.095354476426288,0.4423969160305401,0.580209646036804,0.6759999999999999,9.529999999999998,0.38184360312564036,7.4,635.4,1.0710059171597635,10000
0.2309997052228455,0.0985447974907155,0.44031151212370245,0.617003350345991,0.687,9.165,0.36751642996866923,7.0,619.8,1.0218340611353711,10000
0.24144288314548693,0.0783654594137744,0.3404891639026151,0.7176365543234733,0.747,11.596999999999998,0.3840802683934019,6.6,451.0,0.7416331994645248,10000
0.20608897940950804,0.09901654199099703,0.2935754060848152,0.6842799919163168,0.67,9.415,0.373254583967022,6.8,401.4,0.7149253731343284,10000
0.23868722943047113,0.13175890684820687,0.4044312699215648,0.733586662109884,0.589,6.6110000000000015,0.394321742859247,7.2,510.6,0.9762308998302207,10000
0.2505094923381221,0.095464758359156,0.48462669163229527,0.7048522798719913,0.6519999999999999,9.612999999999998,0.3694669696363252,7.2,660.4,1.182515337423313,10000
0.12109984496178924,0.11109679742581396,0.22194036029272618,0.7317888792611508,0.54,8.386,0.34175286761786994,9.0,443.8,0.6444444444444444,10000
0.105879647991531,0.06955267406994502,0.21029686326847008,0.8574764303113586,0.649,14.346999999999998,0.35496478596046577,11.8,493.4,0.5408320493066255,10000
0.1664117920122072,0.0694077648195644,0.3825538076216292,0.511551732128178,0.7060000000000001,13.158999999999997,0.38297931630763227,8.2,665.8,0.9022662889518412,10000
0.1875612663258324,0.0877415935541062,0.29635818071877873,0.5135905202195058,0.661,9.854,0.378224131026957,7.2,445.0,0.7382753403933433,10000
0.11773480593494468,0.11384889183567473,0.23361740987012736,0.8298405749943719,0.511,7.853,0.3450900727566054,9.8,479.8,0.6966731898238747,10000
0.14837099961044403,0.12600537483022914,0.2859801827486332,0.8890909259933127,0.491,6.585000000000001,0.3639054564065287,8.8,475.0,0.8207739307535641,10000
0.1824540640387278,0.12292357183565912,0.2986422433658065,0.727170950624321,0.5599999999999999,7.018000000000001,0.3483323458733728,7.8,465.8,0.8125000000000001,10000
0.30213852022376864,0.07606258972609653,0.47521063164730215,0.8577162798561951,0.7740000000000001,11.643,0.38864097193780645,6.2,574.6,1.0219638242894054,10000
0.22413861530389362,0.11339910456107308,0.296040081753389,0.8058402355965603,0.65,8.049999999999999,0.4095425121762325,7.0,378.2,0.7076923076923077,10000
0.22741152223556618,0.08685429067450727,0.39224792727301677,0.5889127328787007,0.7,10.069999999999997,0.39113902697655545,6.8,559.4,0.9685714285714285,10000
0.26553228409663077,0.0988516762162023,0.5148552385561818,0.7603664786689872,0.652,8.763,0.3649299264804594,7.4,693.2,1.1717791411042946,10000
0.25362598945110926,0.07936967720780642,0.4226990356590829,0.628807219326987,0.718,11.14,0.38740997815475653,6.8,590.6,1.00974930362117,10000
0.2525911445962663,0.10713003234375178,0.4098354902565873,0.6301185129301434,0.6599999999999999,8.666,0.3897844072680685,6.6,535.0,0.931818181818182,10000
0.2458675769108268,0.06464084125402604,0.44314017171312736,0.8084738410261211,0.7649999999999999,13.789999999999997,0.4075360710184202,6.8,584.0,1.0052287581699348,10000
0.21588077615348109,0.08595503515173653,0.43007424586419324,0.5248045137003603,0.7,11.056,0.3588063252723598,7.2,602.0,0.9614285714285714,10000
0.22341313952470987,0.07819641948442987,0.371916134592331,0.4490215198605331,0.6809999999999999,11.761999999999999,0.4035857789071475,7.4,509.6,0.8443465491923643,10000
0.19409879364155824,0.119727317588471,0.397061458950686,0.7443542165378616,0.577,7.670999999999999,0.324001880202632,8.8,633.6,0.927209705372617,10000
0.17255190066596246,0.059256441997159334,0.30996335722784185,0.7187071313816995,0.768,15.320999999999998,0.4167419139731233,8.4,524.4,0.6783854166666667,10000
0.22091984709592494,0.10450095160746206,0.3365220890634848,0.6636332696679066,0.6769999999999999,8.514,0.39495611096837135,6.8,445.2,0.7932053175775482,10000
0.15823230450599285,0.05506804744552476,0.30749635473772624,0.7037496193988221,0.741,17.005000000000003,0.39750660132458954,9.4,556.6,0.688259109311741,10000
0.26942012332108123,0.09546537943948809,0.5189763579569094,0.7834536793389055,0.659,9.086999999999998,0.3786272090062576,7.2,688.2,1.2139605462822458,10000
0.1823097715573547,0.10170768638982601,0.2530798828998577,0.7043974040209819,0.6319999999999999,8.675999999999998,0.3893938844022793,7.4,374.4,0.6598101265822787,10000
0.2134873720065115,0.0938419281149383,0.27813874113326115,0.7714415405369809,0.6719999999999999,9.181000000000001,0.39809914867495716,7.0,365.0,0.6562500000000001,10000
0.159515313887473,0.1216535533383671,0.28725790459781975,0.6520854044653789,0.5599999999999999,7.177000000000001,0.3706175310228633,8.4,459.0,0.7821428571428571,10000
0.1442026495190368,0.09523142090238884,0.1912104459153281,0.8001860899056964,0.6,9.404,0.4013041817626307,9.0,333.6,0.5166666666666667,10000
0.24862312518358867,0.07714059915967779,0.4748529567838863,0.7748018438275149,0.725,11.777,0.3652006431794207,6.8,662.2,1.129655172413793,10000
0.2253076115656276,0.09412122104441031,0.5026282439353612,0.8493113330825978,0.6599999999999999,9.765999999999998,0.3662766147983811,7.4,749.6,1.1636363636363638,10000
0.17824058936703427,0.07909673860445911,0.2551019787167089,0.6623780175670668,0.694,11.628999999999998,0.4104184938186859,7.6,393.0,0.6138328530259367,10000
0.22083291088146906,0.12557658887510942,0.4064792420148762,0.8319127711517934,0.5860000000000001,7.236999999999999,0.3358256422431347,7.0,590.8,1.0870307167235493,10000
0.16094876790356358,0.06631363060790425,0.256721135004724,0.5923047172479615,0.7170000000000001,14.276,0.40680006133066227,8.4,442.0,0.601115760111576,10000
0.17914868117979468,0.10285411136510615,0.4019467942130878,0.560607307382681,0.619,8.813999999999998,0.3520143984243299,8.4,659.0,0.9709208400646204,10000
0.24252171688529872,0.09247260070351669,0.3491286072435902,0.8184421437372795,0.6910000000000001,9.813999999999997,0.33783391204132596,6.0,467.6,0.8639652677279305,10000
0.11203828658477347,0.07563095552198508,0.2512252126205716,0.45910726893816567,0.647,12.591999999999997,0.35769021255834643,10.4,564.6,0.6615146831530139,10000
0.2379506116768445,0.07577595297785757,0.4369671982592899,0.7289652074057182,0.705,11.968999999999998,0.34859433247284566,6.4,597.4,1.0269503546099292,10000
0.163086142066693,0.11054325918861434,0.3790979081213186,0.7112187451462405,0.576,8.386,0.3529574650179452,9.2,688.6,0.96875,10000
0.146619845683343,0.09580934316973594,0.27489950090222737,0.3318303537994867,0.629,9.233999999999998,0.3699544887203014,9.0,489.4,0.6248012718600954,10000
0.2520665114388644,0.09779570634596287,0.44450476284728363,0.7551930928967587,0.7020000000000001,9.496999999999998,0.35818014875641385,6.2,575.2,1.0327635327635327,10000
0.17189232641248572,0.10954858897799569,0.3441823682224094,0.5345492051007887,0.578,8.213999999999999,0.3835623049909741,8.8,578.6,0.986159169550173,10000
0.22458621210427201,0.10951508619430217,0.3999519776242651,0.7796600174427852,0.592,8.161999999999999,0.33659427047920903,6.8,564.2,1.0456081081081081,10000
0.25646533885859285,0.09205182226135737,0.3520629849678229,0.8533774248135472,0.717,10.018999999999997,0.3628764038468554,5.8,436.8,0.796373779637378,10000
0.28237504246319245,0.08746320194887296,0.36592560035060284,0.8829439280833796,0.74,11.017999999999999,0.36563226417035055,5.8,435.6,0.8567567567567568,10000
0.114153787645555,0.08362683753368737,0.25734468940997174,0.6826329799164366,0.5980000000000001,11.180000000000001,0.3317848431912592,10.8,554.8,0.6421404682274247,10000
0.1300917854709463,0.07811943291438037,0.19950015693517287,0.5554248281148282,0.651,11.354999999999997,0.388900896254841,9.0,389.6,0.5130568356374807,10000
0.1724405959360525,0.08535045865749376,0.23504400249506485,0.8220990299321836,0.6900000000000001,11.253,0.4307604976634999,7.6,359.6,0.6304347826086957,10000
0.1875645655635293,0.09637764872422384,0.3139388508357825,0.4066980916819386,0.6529999999999999,9.642999999999997,0.38248847212331405,7.6,471.2,0.7595712098009189,10000
0.2767358843040763,0.10546590198013306,0.4709410101863647,0.6921900013298972,0.6450000000000001,8.225999999999999,0.36085827024592276,6.8,594.6,1.085271317829457,10000
0.255753605242433,0.09008536976515885,0.3773909426188092,0.8304816241117607,0.736,10.067999999999998,0.35408073599904555,6.0,464.2,0.860054347826087,10000
0.19216421693710728,0.09839951329704041,0.30320899136487683,0.5382990836955829,0.674,9.040999999999997,0.39304687808079763,7.4,449.8,0.8531157270029673,10000
0.1643217619213891,0.058074306742135984,0.289194633647195,0.7240172553008418,0.7300000000000001,16.238999999999997,0.42293906893336963,8.8,497.2,0.6383561643835616,10000
0.15332301533373302,0.08391360172223893,0.37433151193890346,0.8225862108128156,0.602,10.505999999999997,0.33314484030387714,10.4,723.2,0.8571428571428572,10000
0.2535834034691166,0.08489719706221395,0.5029173210764597,0.7219810708023944,0.6910000000000001,10.690999999999999,0.366338980186322,7.8,718.8,1.12301013024602,10000
0.1296158956471404,0.1055590970050233,0.19630322889869653,0.8695616664827559,0.546,8.508,0.37476529747284787,10.2,377.2,0.521978021978022,10000
0.2284466084278131,0.13246277859216124,0.3435085408075856,0.8030412457163619,0.5800000000000001,6.506,0.36562373384450453,7.0,435.4,0.7913793103448274,10000
0.12292594792856633,0.07360785213454335,0.1937487455235238,0.7516014878858508,0.65,12.216,0.3356395501207858,10.2,392.2,0.4492307692307692,10000
0.17222887164498263,0.07284183093521611,0.4234487307336724,0.7575711741380522,0.6759999999999999,12.959999999999999,0.35275885920572525,9.2,756.6,0.9911242603550297,10000
0.25731354066832746,0.11962240307996637,0.5140839814074399,0.8752111279214084,0.607,6.8740000000000006,0.3235160441633679,7.6,648.2,1.1252059308072488,10000
0.1335490918906918,0.10211687385464992,0.2079234617515999,0.830590756982386,0.541,8.522,0.3443106043842272,9.4,389.6,0.5674676524953789,10000
0.273368135736614,0.09947843064619519,0.40598824744699374,0.8099667720751725,0.721,9.631999999999998,0.34836914973393346,6.0,509.6,0.9375866851595007,10000
0.13222705655892447,0.11024966129924259,0.23117807201579366,0.6444878976367058,0.569,7.715999999999999,0.37340931381043385,8.6,427.6,0.6590509666080845,10000
0.18357492816896787,0.07112195919037045,0.4156391175592751,0.5796807998289841,0.719,13.306999999999999,0.3708259581444318,8.8,692.8,0.878998609179416,10000
0.1397722802469501,0.06829747226508126,0.2509286500190636,0.5275991173729899,0.704,13.678999999999997,0.3938859036994397,9.8,458.4,0.5923295454545455,10000
0.2529151771610457,0.06273531858811467,0.37914334225919194,0.8304264303680142,0.774,14.901999999999997,0.3896026614320022,6.6,490.2,0.7997416020671834,10000
0.2727540415260212,0.10235907553542792,0.4824037122231104,0.7936213526422808,0.6970000000000001,8.973999999999998,0.36833316089118545,6.4,632.0,1.1190817790530847,10000
0.14908946722030303,0.08805858485047689,0.1783223273795157,0.835496657638793,0.6519999999999999,10.296000000000001,0.40627622663840235,8.2,310.0,0.5046012269938651,10000
0.21006935010784686,0.07359934169293417,0.38735205121067895,0.6651084670383334,0.7420000000000001,13.738999999999999,0.3861025429028427,6.8,571.8,0.8746630727762802,10000
0.20525877863154493,0.10776242242114897,0.25314843313346364,0.8295120602820755,0.639,8.540000000000001,0.4132979418845418,6.8,378.2,0.7480438184663537,10000
0.22763898073641392,0.07431636899657748,0.4432423504955158,0.6413909312827856,0.7170000000000001,12.117999999999999,0.38076108271708653,7.0,640.4,1.0069735006973501,10000
0.2311829436964525,0.11715209196673639,0.4760933096906923,0.8638378182312318,0.6100000000000001,7.601999999999999,0.34505189618124815,6.8,648.2,1.159016393442623,10000
0.25907296674081615,0.09205631317968808,0.4575299473961937,0.705109624883855,0.717,10.193,0.3589967141506581,6.6,573.8,1.0850767085076707,10000
0.1777707971931531,0.06154076673527519,0.36898070856543524,0.6032659536774224,0.744,15.191999999999997,0.3893709534888251,7.8,585.6,0.8091397849462365,10000
0.22878282543442385,0.07539017347929022,0.41715530236569925,0.7085734988011407,0.7350000000000001,13.002999999999997,0.3597376166618172,6.6,577.2,0.9986394557823128,10000
0.21204430388883902,0.08607913782654635,0.3833208552759588,0.3549932231283881,0.6759999999999999,10.506999999999998,0.3837852628053133,7.8,578.2,0.9511834319526628,10000
0.27233091480352467,0.12541659066630728,0.4952394851573563,0.7544772841023949,0.6119999999999999,7.379,0.3569269023732007,7.6,660.0,1.127450980392157,10000
0.16195790746595307,0.06969648495453251,0.3446410748818285,0.37421355609736257,0.717,13.353,0.37702044566640464,9.0,604.2,0.7433751743375173,10000
0.12978706301319448,0.08985042482670487,0.2911599363193834,0.4998469366043793,0.5979999999999999,10.280999999999997,0.3507334991734671,10.2,565.0,0.7207357859531774,10000
0.28403954740575243,0.08586002384657114,0.40034576630416113,0.8937996635459265,0.732,10.918999999999999,0.38809229770470466,5.6,465.0,0.9193989071038251,10000
0.20085353339720932,0.1014955205975156,0.29377406115215987,0.7553860803279048,0.6609999999999999,8.833999999999998,0.3673071968778812,6.6,391.8,0.7307110438729199,10000
0.1934370509759692,0.12170591084574922,0.3928458119865451,0.8053511619464309,0.556,6.803,0.3479485064252673,7.6,616.6,1.0215827338129495,10000
